    1.000000    0.000000
    0.985909    0.003794
    0.970482    0.007794
    0.953555    0.012012
    0.934953    0.016457
    0.914490    0.021136
    0.891978    0.026054
    0.867237    0.031211
    0.840109    0.036600
    0.810481    0.042208
    0.778307    0.048009
    0.743644    0.053963
    0.706672    0.060006
    0.667715    0.066054
    0.627243    0.071992
    0.585845    0.077683
    0.544184    0.082974
    0.502931    0.087718
    0.462710    0.091785
    0.424037    0.095082
    0.387300    0.097561
    0.352748    0.099216
    0.320506    0.100080
    0.290598    0.100210
    0.262973    0.099680
    0.237528    0.098569
    0.214132    0.096956
    0.192637    0.094914
    0.172894    0.092507
    0.154755    0.089789
    0.138082    0.086808
    0.122749    0.083601
    0.108640    0.080196
    0.095654    0.076617
    0.083702    0.072880
    0.072706    0.068996
    0.062601    0.064973
    0.053333    0.060814
    0.044859    0.056520
    0.037147    0.052090
    0.030174    0.047524
    0.023928    0.042820
    0.018403    0.037980
    0.013604    0.033012
    0.009537    0.027930
    0.006210    0.022762
    0.003623    0.017547
    0.001760    0.012337
    0.000580    0.007137
    0.000000    0.000000
    0.000580   -0.007137
    0.001760   -0.012337
    0.003623   -0.017547
    0.006210   -0.022762
    0.009537   -0.027930
    0.013604   -0.033012
    0.018403   -0.037980
    0.023928   -0.042820
    0.030174   -0.047524
    0.037147   -0.052090
    0.044859   -0.056520
    0.053333   -0.060814
    0.062601   -0.064973
    0.072706   -0.068996
    0.083702   -0.072880
    0.095654   -0.076617
    0.108640   -0.080196
    0.122749   -0.083601
    0.138082   -0.086808
    0.154755   -0.089789
    0.172894   -0.092507
    0.192637   -0.094914
    0.214132   -0.096956
    0.237528   -0.098569
    0.262973   -0.099680
    0.290598   -0.100210
    0.320506   -0.100080
    0.352748   -0.099216
    0.387300   -0.097561
    0.424037   -0.095082
    0.462710   -0.091785
    0.502931   -0.087718
    0.544184   -0.082974
    0.585845   -0.077683
    0.627243   -0.071992
    0.667715   -0.066054
    0.706672   -0.060006
    0.743644   -0.053963
    0.778307   -0.048009
    0.810481   -0.042208
    0.840109   -0.036600
    0.867237   -0.031211
    0.891978   -0.026054
    0.914490   -0.021136
    0.934953   -0.016457
    0.953555   -0.012012
    0.970482   -0.007794
    0.985909   -0.003794
    1.000000    0.000000
