0.950200000000000  -0.006082340000000
0.900600000000000   0.001848990000000
0.851200000000000   0.011170400000000
0.801800000000000   0.021685100000000
0.752400000000000   0.032299400000000
0.702800000000000   0.042617600000000
0.653100000000000   0.052738000000000
0.603100000000000   0.061867400000000
0.552600000000000   0.069311800000000
0.501500000000000   0.074873600000000
0.450200000000000   0.077951400000000
0.409200000000000   0.078623000000000
0.348300000000000   0.077833400000000
0.297400000000000   0.075436700000000
0.246700000000000   0.071347000000000
0.196100000000000   0.065565400000000
0.145600000000000   0.057793700000000
0.095400000000000   0.047233800000000
0.070400000000000   0.040659900000000
0.045600000000000   0.032691300000000
0.021200000000000   0.022331200000000
0.009300000000000   0.015407300000000
0.004700000000000   0.011880100000000
0.002400000000000   0.009818100000000
0                   0

0 0
0.0076 -0.00774544 
0.0103 -0.00897 
0.0157 -0.0110213 
0.0288 -0.0146532 
0.0544 -0.0198215 
0.0796 -0.0234934 
0.1046 -0.0264669 
0.1544 -0.0310191 
0.2039 -0.0343745 
0.2533 -0.0369331 
0.3026 -0.038695 
0.3517 -0.0399572 
0.4008 -0.0406228 
0.4498 -0.040591 
0.4985 -0.0395613 
0.5474 -0.0376388 
0.5969 -0.0349276 
0.6469 -0.0313271 
0.6972 -0.0272328 
0.7476 -0.0233385 
0.7982 -0.0193471 
0.8488 -0.0155546 
0.8994 -0.0127567 
0.9498 -0.0111498 
1 -0.0115297 
