36 36
  0.00000000   0.00000000
  0.00170000   0.00340000
  0.00750000   0.00690000
  0.01740000   0.01040000
  0.03120000   0.01400000
  0.04870000   0.01760000
  0.07000000   0.02110000
  0.09470000   0.02470000
  0.12270000   0.02810000
  0.15370000   0.03120000
  0.18750000   0.03420000
  0.22390000   0.03680000
  0.26250000   0.03900000
  0.30300000   0.04080000
  0.34510000   0.04220000
  0.38840000   0.04290000
  0.43270000   0.04300000
  0.47750000   0.04240000
  0.52240000   0.04110000
  0.56720000   0.03930000
  0.61150000   0.03700000
  0.65480000   0.03440000
  0.69680000   0.03140000
  0.73730000   0.02820000
  0.77590000   0.02480000
  0.81220000   0.02120000
  0.84600000   0.01750000
  0.87690000   0.01380000
  0.90480000   0.01070000
  0.92940000   0.00790000
  0.95060000   0.00550000
  0.96820000   0.00360000
  0.98200000   0.00200000
  0.99200000   0.00090000
  0.99800000   0.00020000
  1.00000000   0.00000000
  0.00000000   0.00000000
  0.00230000  -0.00290000
  0.00860000  -0.00520000
  0.01870000  -0.00710000
  0.03260000  -0.00880000
  0.05030000  -0.01030000
  0.07160000  -0.01160000
  0.09630000  -0.01290000
  0.12430000  -0.01400000
  0.15520000  -0.01500000
  0.18900000  -0.01580000
  0.22520000  -0.01650000
  0.26370000  -0.01700000
  0.30400000  -0.01720000
  0.34590000  -0.01730000
  0.38900000  -0.01710000
  0.43310000  -0.01640000
  0.47770000  -0.01530000
  0.52240000  -0.01400000
  0.56700000  -0.01240000
  0.61110000  -0.01060000
  0.65420000  -0.00890000
  0.69620000  -0.00710000
  0.73660000  -0.00550000
  0.77500000  -0.00410000
  0.81120000  -0.00300000
  0.84510000  -0.00240000
  0.87610000  -0.00220000
  0.90420000  -0.00170000
  0.92900000  -0.00130000
  0.95030000  -0.00100000
  0.96800000  -0.00070000
  0.98190000  -0.00050000
  0.99190000  -0.00040000
  0.99800000  -0.00030000
  1.00000000  -0.00020000
