36 36

  0.00000000   0.00000000
  0.00200000   0.00320000
  0.00800000   0.00600000
  0.01800000   0.00880000
  0.03190000   0.01140000
  0.04950000   0.01390000
  0.07080000   0.01640000
  0.09550000   0.01880000
  0.12350000   0.02100000
  0.15450000   0.02310000
  0.18830000   0.02500000
  0.22460000   0.02660000
  0.26310000   0.02800000
  0.30350000   0.02900000
  0.34550000   0.02970000
  0.38870000   0.03000000
  0.43290000   0.02970000
  0.47760000   0.02890000
  0.52240000   0.02750000
  0.56710000   0.02580000
  0.61130000   0.02380000
  0.65450000   0.02160000
  0.69650000   0.01930000
  0.73690000   0.01680000
  0.77540000   0.01440000
  0.81170000   0.01210000
  0.84550000   0.01000000
  0.87650000   0.00800000
  0.90450000   0.00620000
  0.92920000   0.00460000
  0.95050000   0.00330000
  0.96810000   0.00220000
  0.98200000   0.00130000
  0.99200000   0.00060000
  0.99800000   0.00030000
  1.00000000   0.00010000
  0.00000000   0.00000000
  0.00200000  -0.00320000
  0.00800000  -0.00600000
  0.01800000  -0.00880000
  0.03190000  -0.01140000
  0.04950000  -0.01390000
  0.07080000  -0.01640000
  0.09550000  -0.01880000
  0.12350000  -0.02100000
  0.15450000  -0.02310000
  0.18830000  -0.02500000
  0.22460000  -0.02660000
  0.26310000  -0.02800000
  0.30350000  -0.02900000
  0.34550000  -0.02970000
  0.38870000  -0.03000000
  0.43290000  -0.02970000
  0.47760000  -0.02890000
  0.52240000  -0.02750000
  0.56710000  -0.02580000
  0.61130000  -0.02380000
  0.65450000  -0.02160000
  0.69650000  -0.01930000
  0.73690000  -0.01680000
  0.77540000  -0.01440000
  0.81170000  -0.01210000
  0.84550000  -0.01000000
  0.87650000  -0.00800000
  0.90450000  -0.00620000
  0.92920000  -0.00460000
  0.95050000  -0.00330000
  0.96810000  -0.00220000
  0.98200000  -0.00130000
  0.99200000  -0.00060000
  0.99800000  -0.00030000
  1.00000000  -0.00010000
